CCLE_ID,depMapID,TCGA_cancer_type,COSMIC1,COSMIC2,COSMIC3,COSMIC4,COSMIC5,COSMIC6,COSMIC7,COSMIC8,COSMIC9,COSMIC10,COSMIC11,COSMIC12,COSMIC13,COSMIC14,COSMIC15,COSMIC16,COSMIC17,COSMIC18,COSMIC19,COSMIC20,COSMIC21,COSMIC22,COSMIC23,COSMIC24,COSMIC25,COSMIC26,COSMIC27,COSMIC28,COSMIC29,COSMIC30
JHU022_UPPER_AERODIGESTIVE_TRACT,ACH-002250,HNSC,28.90286457,3.165840166,0,45.85235174,97.49654216,9.314105158,9.764029183,0,0,0,0,0,13.67692766,0,2.726161775,0,0,0,0,0,10.10117758,0,0,0,0,0,0,0,0,0
KON_UPPER_AERODIGESTIVE_TRACT,ACH-001542,HNSC,56.72245143,9.30483168,0,19.03333982,262.5949397,15.57963049,53.82510702,0,0,0,0,0,16.05903744,0,16.59558241,0,0,0,0,0,1.561846521,0,0,0,0,0,0,0,0,0
KOSC2_UPPER_AERODIGESTIVE_TRACT,ACH-002260,HNSC,68.15613524,37.75802622,0,27.31805177,152.2327894,41.17736207,24.72650799,0,0,0,0,0,16.63112727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB771HNC_UPPER_AERODIGESTIVE_TRACT,ACH-002265,HNSC,20.26948092,0,0,50.11758512,146.9726947,45.2456907,6.893628653,0,0,0,0,0,27.34494399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSC19_UPPER_AERODIGESTIVE_TRACT,ACH-001625,HNSC,35.9500004,8.859342411,0,50.6778303,205.858786,95.08068545,24.19052271,0,0,0,0,0,2.382832767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSC20_UPPER_AERODIGESTIVE_TRACT,ACH-001626,HNSC,53.33765558,0,0,48.41002656,178.7934757,50.84273401,14.31257378,0,0,0,0,0,26.30353438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCI15A_UPPER_AERODIGESTIVE_TRACT,ACH-002294,HNSC,17.60204224,20.80141783,0,32.34105214,113.4467747,38.97304033,17.15660332,0,0,0,0,0,28.8013242,0,0,2.877745237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCI30_UPPER_AERODIGESTIVE_TRACT,ACH-002295,HNSC,42.14080231,14.33955539,0,62.48397164,215.4359239,28.42950362,10.62064692,0,0,0,0,0,33.54959617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCI38_UPPER_AERODIGESTIVE_TRACT,ACH-002296,HNSC,47.35409546,10.33547127,0,60.44146342,95.55790361,41.0825727,31.60999725,0,0,0,0,0,27.72428615,0,0,0,0,0,0,0,4.727904585,0,0,0,0,1.166305556,0,0,0,0
PCI4B_UPPER_AERODIGESTIVE_TRACT,ACH-002297,HNSC,38.24258551,31.71414682,0,24.29578498,106.2657012,63.10581607,22.38051221,0,0,0,0,0,24.76701334,0,14.22843988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCI6A_UPPER_AERODIGESTIVE_TRACT,ACH-002298,HNSC,38.44847838,20.59973499,0,34.61261692,98.69812321,12.58370694,36.49484789,0,0,0,0,0,33.46112985,0,35.10136182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPMI2650_UPPER_AERODIGESTIVE_TRACT,ACH-001385,HNSC,23.63386008,0,0,6.886481443,82.54551644,16.84159802,14.85220476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79615934,0,0,0,0
SAS_UPPER_AERODIGESTIVE_TRACT,ACH-002029,HNSC,65.22216494,5.481415241,0,48.0704884,152.2961074,51.55983505,148.778352,0,0,0,0,0,25.18585965,0,1.372040063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAT_UPPER_AERODIGESTIVE_TRACT,ACH-001641,HNSC,41.30456933,21.10226205,0,51.80448014,118.3728582,32.73624499,25.92156655,0,0,0,0,0,11.30355417,0,0,0,0,0,0,0,16.45446454,0,0,0,0,0,0,0,0,0
SKN3_UPPER_AERODIGESTIVE_TRACT,ACH-002305,HNSC,35.0007167,17.38080057,0,39.84302021,146.065775,81.68578623,51.50615721,0,0,0,0,0,37.51774409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHU029_UPPER_AERODIGESTIVE_TRACT,ACH-002251,HNSC,38.15900198,14.29002681,0,81.26825811,170.358815,67.05228069,29.65139914,0,0,0,0,0,15.89087941,0,1.70109313,0,0,0,0,0,10.62824571,0,0,0,0,0,0,0,0,0
SCC90_UPPER_AERODIGESTIVE_TRACT,ACH-002315,HNSC,30.18727947,48.36998868,0,36.38003033,125.1642448,12.67011326,5.40009994,0,0,0,0,0,58.78274474,0,4.219558444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDSCC2_UPPER_AERODIGESTIVE_TRACT,ACH-002391,HNSC,51.99848226,37.39565458,0,34.69322338,78.03911871,27.03148334,15.3667772,0,0,0,0,0,67.9358446,0,0,0,0,0,0,0,0,0,0,0,0,5.841250085,0,0,0,0
CAKI1_KIDNEY,ACH-000433,KIRC,10.34007016,0,0,0,177.4869241,29.60901911,0,0,0,0,0,0,0,0,2.563986584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUHR4TKB_KIDNEY,ACH-000495,KIRC,23.39787383,0,0,0,222.4493592,13.83172724,0,0,0,0,0,0,0,0,35.47479188,0,0,0,0,0,0,0,0,0,0,6.843503904,0,0,0,0
RCC10RGB_KIDNEY,ACH-000189,KIRC,36.29161414,0,0,0,211.0270271,61.76260108,0,0,0,0,0,0,0,0,9.918757643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSRC2_KIDNEY,ACH-000159,KIRC,58.70472229,0,0,0,249.0744201,23.22085765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU1272_KIDNEY,ACH-000513,KIRC,50.15344068,0,0,0,208.8483673,35.90899741,0,0,0,0,0,0,0,0,11.08919462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUHR14TKB_KIDNEY,ACH-000317,KIRC,27.91060176,0,0,0,205.7545799,69.33481829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUHR10TKB_KIDNEY,ACH-000459,KIRC,9.456717473,0,0,0,189.6642348,104.8790477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMRC20_KIDNEY,ACH-000250,KIRC,48.85343546,0,0,0,204.8475626,54.29900195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMRCRCW_KIDNEY,ACH-000484,KIRC,37.31840441,0,0,0,193.5506711,27.13092451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A498_KIDNEY,ACH-000555,KIRC,19.55028207,0,0,0,209.3022963,33.14742165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A704_KIDNEY,ACH-000429,KIRC,70.43596157,0,0,0,390.3110491,23.8488055,0,0,0,0,0,0,0,0,5.40418383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU349_KIDNEY,ACH-000907,KIRC,161.2104053,0,0,0,367.8392837,452.604489,0,0,0,0,0,0,0,0,11.16959035,0,0,0,0,0,56.16193369,0,0,0,0,75.01429797,0,0,0,0
KMRC3_KIDNEY,ACH-000313,KIRC,57.95204751,0,0,0,266.4743293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.573623203,0,0,0,0
769P_KIDNEY,ACH-000411,KIRC,16.22548184,0,0,0,159.5911533,38.28464592,0,0,0,0,0,0,0,0,17.89871892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786O_KIDNEY,ACH-000649,KIRC,40.34548761,0,0,0,374.9876528,26.66685954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMRCRCZ_KIDNEY,ACH-000171,KIRC,38.31981164,0,0,0,209.5716917,6.17978535,0,0,0,0,0,0,0,0,4.928711329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACHN_KIDNEY,ACH-000046,KIRC,27.11609913,0,0,0,120.2632344,0,0,0,0,0,0,0,0,0,1.620666468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAKI2_KIDNEY,ACH-000234,KIRC,34.56788998,0,0,0,214.8850091,0,0,0,0,0,0,0,0,0,3.547100952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMRC2_KIDNEY,ACH-000709,KIRC,31.29987949,0,0,0,257.9194172,37.78070329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMRC1_KIDNEY,ACH-000684,KIRC,44.96920171,0,0,0,283.322705,24.70809333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLR23_KIDNEY,ACH-000246,KIRC,23.23410092,0,0,0,149.2320736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLR24_KIDNEY,ACH-000272,KIRC,10.2838298,0,0,0,100.1662573,10.54991291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKRC31_KIDNEY,ACH-001194,KIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCC4_KIDNEY,ACH-001175,KIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLR25_KIDNEY,ACH-000300,KIRC,23.80960119,0,0,0,149.0404412,18.14995757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEKTE_KIDNEY,ACH-000049,KIRC,15.16232499,0,0,0,41.60974333,21.95232229,0,0,0,0,0,0,0,0,3.275609395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLR26_KIDNEY,ACH-000600,KIRC,12.35507709,0,0,0,172.5440505,17.10087238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKRC20_KIDNEY,ACH-000385,KIRC,15.56171936,0,0,0,131.2310617,12.20721893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMRC6_KIDNEY,ACH-001225,KIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMRC2_KIDNEY,ACH-001224,KIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLR21_KIDNEY,ACH-000016,KIRC,13.92650394,0,0,0,111.8079699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26552615,0,0,0,0
SLR20_KIDNEY,ACH-000127,KIRC,18.43488611,0,0,0,188.6229693,2.78165255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HK2_KIDNEY,ACH-001087,KIRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOK101_KIDNEY,ACH-000262,KIRC,16.91220101,0,0,0,96.82514457,14.21659271,0,0,0,0,0,0,0,0,3.031605145,0,0,0,0,0,0,0,0,0,0,6.014456561,0,0,0,0
CAL54_KIDNEY,ACH-000457,KIRC,22.02808801,0,0,0,199.7836886,52.18822335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFTC909_KIDNEY,ACH-000792,KIRC,44.41484614,0,0,0,320.4399933,22.88997498,0,0,0,0,0,0,0,0,9.013355589,0,0,0,0,0,0,0,0,0,0,7.241830005,0,0,0,0
UO31_KIDNEY,ACH-000428,KIRC,24.44569731,0,0,0,158.2063448,21.26096093,0,0,0,0,0,0,0,0,1.871761364,0,0,0,0,0,0,0,0,0,0,4.215235582,0,0,0,0
TK10_KIDNEY,ACH-001208,KIRC,49.74978785,0,0,0,276.8253989,13.72714873,0,0,0,0,0,0,0,0,21.69735259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKNEP1_BONE,ACH-001192,KIRC,25.58913071,0,0,0,103.4345091,14.00055155,0,0,0,0,0,0,0,0,16.97580868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB65RCC_KIDNEY,ACH-002090,KIRC,23.2241304,0,0,0,172.6935807,5.242079234,0,0,0,0,0,0,0,0,14.84020967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HA7RCC_KIDNEY,ACH-002139,KIRC,0,0,0,0,153.5669782,39.7272048,0,0,0,0,0,0,0,0,3.705817007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB1047RCC_KIDNEY,ACH-002150,KIRC,17.68500857,0,0,0,139.616882,60.4535742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.24453524,0,0,0,0
LB2241RCC_KIDNEY,ACH-002151,KIRC,8.583935019,0,0,0,121.8784923,4.397315347,0,0,0,0,0,0,0,0,10.14025734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB996RCC_KIDNEY,ACH-002155,KIRC,26.58156948,0,0,0,213.5007687,13.91766185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCC010_KIDNEY,ACH-002167,KIRC,37.983183,0,0,0,286.5350725,0,0,0,0,0,0,0,0,0,8.481744512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCC021_KIDNEY,ACH-002168,KIRC,37.79748851,0,0,0,221.0107638,33.19174768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCCAB_KIDNEY,ACH-002187,KIRC,33.65755697,0,0,0,133.1054471,33.23699588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCCER_KIDNEY,ACH-002188,KIRC,30.47912551,0,0,0,153.092604,10.30302917,0,0,0,0,0,0,0,0,5.125241328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCCFG2_KIDNEY,ACH-002189,KIRC,56.60908748,0,0,0,233.9171229,120.7933699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.68041969,0,0,0,0
RCCJW_KIDNEY,ACH-002191,KIRC,28.02532358,0,0,0,153.3507595,0,0,0,0,0,0,0,0,0,21.62391693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCCMF_KIDNEY,ACH-002192,KIRC,33.93280519,0,0,0,144.1539747,7.913220111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXF393_KIDNEY,ACH-002195,KIRC,13.86715221,0,0,0,181.1527086,66.98013917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN12C_KIDNEY,ACH-002199,KIRC,0,0,0,0,633.5296607,122.4703393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCCJF_KIDNEY,ACH-002190,KIRC,36.06296318,0,0,0,179.8537953,0,0,0,0,0,0,0,0,0,1.424084024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SW156_KIDNEY,ACH-001398,KIRC,22.90301614,0,0,0,412.4277336,84.6692503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000557,LAML,51.79874366,0,0,0,175.1413002,30.05995617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000770,LAML,108.6592486,0,0,0,325.1103812,312.2093042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.021066,0,0,0,0
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000004,LAML,33.86792593,0,0,0,210.9782727,18.58087178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000498,LAML,64.91939983,0,0,0,200.7987795,42.28182065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000005,LAML,27.55307277,0,0,0,202.7977096,20.64921763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001036,LAML,9.028166036,0,0,0,34.7795724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192261564,0,0,0,0,0,0,0,0,0
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000146,LAML,63.08177183,0,0,0,223.9085921,33.00963607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000081,LAML,27.95911008,0,0,0,112.4949945,5.480070372,0,0,0,0,0,0,0,0,15.87296412,0,0,0,0,0,0,0,0,0,0,0,2.192860912,0,0,0
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000263,LAML,56.15892763,0,0,0,229.6599222,65.18115014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001037,LAML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000641,LAML,75.08690751,0,0,0,519.2695842,13.93037468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713133652,0,0,0
SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000373,LAML,75.78765414,0,0,0,261.0460695,39.1662764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000386,LAML,47.26859618,0,0,0,220.2491142,23.48228963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000002,LAML,26.50561099,0,0,0,124.2113691,7.014569858,0,0,0,0,0,0,0,0,16.26845006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000045,LAML,20.64203604,0,0,0,100.8880905,63.75348855,0,0,0,0,0,0,0,0,4.476091347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000362,LAML,44.95938845,0,0,0,181.2575641,31.2844468,0,0,0,0,0,0,0,0,13.00564166,0,0,0,0,0,13.49295901,0,0,0,0,0,0,0,0,0
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001230,LAML,5.459247762,0,0,0,26.64173513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749603354,0,0,0,0
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000006,LAML,33.80361208,0,0,0,148.3734978,16.82289014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000387,LAML,47.13145798,0,0,0,310.3969141,26.33488494,0,0,0,0,0,0,0,0,37.66623833,0,0,0,0,0,0,0,0,0,0,19.47050463,0,0,0,0
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000439,LAML,54.00965392,0,0,0,197.1725261,31.81771204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000336,LAML,15.89654206,0,0,0,136.8257952,54.28453523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83259565,0,0,0,0
KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000166,LAML,48.36859838,0,0,0,188.9627644,11.6378146,0,0,0,0,0,0,0,0,19.39862068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000198,LAML,60.55984286,0,0,0,379.8712609,41.61463885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.890696985,0,0,0
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001129,LAML,34.55210408,0,0,0,130.3845877,25.06330822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000218,LAML,49.86810867,0,0,0,234.124822,79.65818568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.348883683,0,0,0
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000113,LAML,24.64377803,0,0,0,138.3755243,45.68723497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.293462733,0,0,0
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000065,LAML,172.1139926,0,0,0,4552.207342,525.4687558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.20991,0,0,0,0
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000168,LAML,48.90555208,0,0,0,205.8523981,52.24204986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000602,LAML,68.83029452,0,0,0,267.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928205497,0,0,0
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000294,LAML,63.61664161,0,0,0,235.2614986,0,0,0,0,0,0,0,0,0,1.121858833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000751,LAML,38.71335937,0,0,0,314.4540463,58.83259433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000112,LAML,40.10447603,0,0,0,176.5584225,12.3371015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000369,LAML,50.93369452,0,0,0,162.7769191,74.28938639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000487,LAML,47.87606813,0,0,0,221.3377787,41.78615322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000299,LAML,40.81456754,0,0,0,106.1167407,4.353086899,0,0,0,0,0,0,0,0,19.71560484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000034,LAML,20.04859611,0,0,0,84.49447021,0,0,0,0,0,0,0,0,0,22.45693367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001656,LAML,30.08873424,0,0,0,169.39425,14.99659737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811385737,0,0,0,0
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000084,LAML,21.38215589,0,0,0,66.12841602,3.416101183,0,0,0,0,0,0,0,0,10.07332691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002218,LAML,57.15548606,0,0,0,195.1467134,34.70490251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.992898054,0,0,0,0,0,0,0,0,0
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002222,LAML,4.109374049,0,0,0,1204.221467,3379.29204,0,0,0,0,0,0,0,0,263.3771194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002258,LAML,19.92482541,0,0,0,763.9226744,105.1525002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002290,LAML,46.79162355,0,0,0,262.6143545,53.59402192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002299,LAML,15.84614192,0,0,0,156.926912,26.62996322,0,0,0,0,0,0,0,0,3.087242943,0,0,0,0,0,6.509739941,0,0,0,0,0,0,0,0,0
KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002262,LAML,42.65668746,0,0,0,178.4412451,19.34681536,0,0,0,0,0,0,0,0,26.55525206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002273,LAML,23.16077873,0,0,0,145.6625291,29.65808878,0,0,0,0,0,0,0,0,22.51860335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002390,LAML,35.68417286,0,0,0,105.744696,0,0,0,0,0,0,0,0,0,5.571131159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNU449_LIVER,ACH-000420,LIHC,39.40698692,0,0,0,202.89191,85.15588368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.81245244,0,19.72955643,0,0,0,0
C3A_LIVER,ACH-001021,LIHC,38.26326122,0,0,0,258.4136098,17.61499366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.70813537,0,0,0,0,0,0
JHH7_LIVER,ACH-000848,LIHC,36.01108949,0,0,0,677.0276125,92.42123771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5400603,0,0,0,0,0,0
HUH6_LIVER,ACH-000671,LIHC,53.41924573,0,0,0,344.6942739,19.30941847,0,0,0,0,0,0,0,0,2.904624342,0,0,0,0,0,5.947897428,0,0,65.72453924,0,0,0,0,0,0
SNU761_LIVER,ACH-000537,LIHC,38.92154512,0,0,0,209.4009667,62.56130593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11615318,0,0,0,0,0,0
